wall_time,session_t,loop,a0,a1,d0,d1,leg_s,dwell_s,holonomy_rad,berry_norm,loop_area,return_error,snapshots,fps_mean
1782514430943,2152.095,1,3.500,2.000,3,5,6.0,0.5,0.619193,0.197095,-3.00000,0.000000,69,11.9
1782514461321,2182.473,1,2.000,3.500,3,5,6.0,0.5,-0.720145,-0.229229,3.00000,0.000000,69,11.9
1782514491717,2212.869,1,3.500,2.000,3,5,6.0,0.5,0.600021,0.190993,-3.00000,0.000000,69,11.9
1782514521226,2242.378,1,2.000,4.000,3,5,6.0,0.5,-0.825619,-0.262803,4.00000,0.000000,73,11.8
1782514551644,2272.796,1,4.000,2.000,3,5,6.0,0.5,0.547551,0.174291,-4.00000,0.000000,73,11.9
1782514582024,2303.176,1,2.000,4.000,3,5,6.0,0.5,-1.166565,-0.371329,4.00000,0.000000,73,11.9
1782514612391,2333.543,1,4.000,2.000,3,5,6.0,0.5,0.554120,0.176382,-4.00000,0.000000,73,11.9
1782514642775,2363.927,1,2.000,4.000,3,5,6.0,0.5,-1.359514,-0.432747,4.00000,0.000000,73,11.9
1782514673131,2394.283,1,4.000,2.000,3,5,6.0,0.5,0.771486,0.245572,-4.00000,0.000000,73,11.9
1782514703495,2424.647,1,2.000,4.000,3,5,6.0,0.5,-0.668729,-0.212863,4.00000,0.000000,73,11.9
1782514733777,2454.929,1,4.000,2.000,3,5,6.0,0.5,1.152070,0.366715,-4.00000,0.000000,73,11.9
1782514764195,2485.347,1,2.000,4.000,3,5,6.0,0.5,-1.342213,-0.427240,4.00000,0.000000,73,11.8
1782514794570,2515.722,1,4.000,2.000,3,5,6.0,0.5,0.742318,0.236287,-4.00000,0.000000,73,11.9
1782516571241,246.809,1,3.000,4.000,2,7,25.0,5.0,0.234805,0.074741,5.00000,0.000000,73,19.6
1782516695495,371.063,1,4.000,3.000,2,7,25.0,5.0,-0.426242,-0.135677,-5.00000,0.000000,73,19.7
1782516819791,495.359,1,3.000,4.000,2,7,25.0,5.0,0.080978,0.025776,5.00000,0.000000,73,18.7
1782516944103,619.671,1,4.000,3.000,2,7,25.0,5.0,-0.209585,-0.066713,-5.00000,0.000000,73,18.5
1782517068471,744.039,1,3.000,4.000,2,7,25.0,5.0,0.118373,0.037679,5.00000,0.000000,73,18.5
1782517192794,868.362,1,4.000,3.000,2,7,25.0,5.0,-0.387306,-0.123283,-5.00000,0.000000,73,18.5
1782517313118,988.686,1,3.000,4.000,2,7,25.0,5.0,0.105467,0.033571,5.00000,0.000000,73,18.5
1782517437471,1113.039,1,4.000,3.000,2,7,25.0,5.0,-0.275842,-0.087803,-5.00000,0.000000,73,18.5
1782517561783,1237.351,1,3.000,4.000,2,7,25.0,5.0,0.117513,0.037406,5.00000,0.000000,73,18.4
1782517682134,1357.702,1,4.000,3.000,2,7,25.0,5.0,-0.207701,-0.066113,-5.00000,0.000000,73,18.8
1782517806346,1481.914,1,3.000,4.000,2,7,25.0,5.0,0.130016,0.041385,5.00000,0.000000,73,18.8
1782517930638,1606.206,1,4.000,3.000,2,7,25.0,5.0,-0.254005,-0.080852,-5.00000,0.000000,73,18.7
1782518131282,1806.850,1,2.750,3.500,3,5,6.0,0.5,-0.103264,-0.032870,1.50000,0.000000,29,18.9
1782518161588,1837.156,1,3.500,2.750,3,5,6.0,0.5,-0.154648,-0.049226,-1.50000,0.000000,51,18.6
1782518191889,1867.457,1,2.750,3.500,3,5,6.0,0.5,0.051218,0.016303,1.50000,0.000000,51,18.8
1782518222249,1897.817,1,3.500,2.750,3,5,6.0,0.5,-0.184876,-0.058848,-1.50000,0.000000,51,18.8
1782518252594,1928.162,1,2.750,3.500,3,5,6.0,0.5,0.049152,0.015646,1.50000,0.000000,50,18.5
1782518282994,1958.562,1,3.500,2.750,3,5,6.0,0.5,-0.246267,-0.078389,-1.50000,0.000000,50,18.6
1782518313323,1988.891,1,2.750,3.500,3,5,6.0,0.5,-0.035375,-0.011260,1.50000,0.000000,51,18.8
1782518343710,2019.278,1,3.500,2.750,3,5,6.0,0.5,-0.105019,-0.033429,-1.50000,0.000000,51,18.9
1782518374014,2049.582,1,2.750,3.500,3,5,6.0,0.5,0.038874,0.012374,1.50000,0.000000,51,18.9
1782518404315,2079.883,1,3.500,2.750,3,5,6.0,0.5,-0.231739,-0.073765,-1.50000,0.000000,51,18.7
1782518433729,2109.297,1,2.000,3.500,3,5,6.0,0.5,-1.329773,-0.423280,3.00000,0.000000,71,18.5
1782518464011,2139.579,1,3.500,2.000,3,5,6.0,0.5,1.339671,0.426430,-3.00000,0.000000,68,18.9
1782518494399,2169.967,1,2.000,3.500,3,5,6.0,0.5,-1.211450,-0.385616,3.00000,0.000000,68,18.8
1782518524734,2200.302,1,3.500,2.000,3,5,6.0,0.5,1.195543,0.380553,-3.00000,0.000000,69,18.7
1782518555085,2230.653,1,2.000,3.500,3,5,6.0,0.5,-1.077851,-0.343091,3.00000,0.000000,67,18.6
1782518585451,2261.019,1,3.500,2.000,3,5,6.0,0.5,0.865055,0.275355,-3.00000,0.000000,68,18.7
1782518615836,2291.404,1,2.000,3.500,3,5,6.0,0.5,-0.703527,-0.223940,3.00000,0.000000,67,18.7
1782518646193,2321.761,1,3.500,2.000,3,5,6.0,0.5,1.043534,0.332167,-3.00000,0.000000,66,18.8
1782518676514,2352.082,1,2.000,3.500,3,5,6.0,0.5,-1.354853,-0.431263,3.00000,0.000000,69,18.8
1782518706834,2382.402,1,3.500,2.000,3,5,6.0,0.5,1.221155,0.388706,-3.00000,0.000000,68,18.8
1782518736231,2411.799,1,2.000,4.000,3,5,6.0,0.5,-1.286956,-0.409651,4.00000,0.000000,73,18.8
1782518766631,2442.199,1,4.000,2.000,3,5,6.0,0.5,0.881152,0.280479,-4.00000,0.000000,74,18.7
1782518796991,2472.559,1,2.000,4.000,3,5,6.0,0.5,-1.033505,-0.328975,4.00000,0.000000,72,18.7
1782518827334,2502.902,1,4.000,2.000,3,5,6.0,0.5,0.118791,0.037812,-4.00000,0.000000,72,18.7
1782518857603,2533.171,1,2.000,4.000,3,5,6.0,0.5,-0.645451,-0.205454,4.00000,0.000000,73,18.7
1782518887868,2563.436,1,4.000,2.000,3,5,6.0,0.5,1.319642,0.420055,-4.00000,0.000000,73,18.7
1782518918252,2593.820,1,2.000,4.000,3,5,6.0,0.5,-1.330943,-0.423652,4.00000,0.000000,75,18.7
1782518948614,2624.182,1,4.000,2.000,3,5,6.0,0.5,0.857518,0.272957,-4.00000,0.000000,71,18.7
1782518978933,2654.501,1,2.000,4.000,3,5,6.0,0.5,-1.092146,-0.347641,4.00000,0.000000,72,18.6
1782519009294,2684.862,1,4.000,2.000,3,5,6.0,0.5,1.466151,0.466690,-4.00000,0.000000,66,18.7
1782564192426,337.434,1,1.500,4.500,2,6,28.0,4.0,-0.616166,-0.196132,12.00000,0.000000,169,18.7
1782564324744,469.752,1,4.500,1.500,2,6,28.0,4.0,0.710967,0.226308,-12.00000,0.000000,169,19.0
1782564457019,602.027,1,1.500,4.500,2,6,28.0,4.0,-0.601730,-0.191537,12.00000,0.000000,170,18.2
1782564589378,734.386,1,4.500,1.500,2,6,28.0,4.0,0.675922,0.215153,-12.00000,0.000000,172,20.6
1782564722096,867.105,1,1.500,4.500,2,6,28.0,4.0,-0.533502,-0.169819,12.00000,0.000000,173,19.5
1782564854446,999.454,1,4.500,1.500,2,6,28.0,4.0,0.744598,0.237013,-12.00000,0.000000,173,19.8
1782564986815,1131.823,1,1.500,4.500,2,6,28.0,4.0,-0.630468,-0.200684,12.00000,0.000000,173,19.1
1782565119092,1264.100,1,4.500,1.500,2,6,28.0,4.0,0.806445,0.256699,-12.00000,0.000000,172,19.5
1782565251428,1396.436,1,1.500,4.500,2,6,28.0,4.0,-0.678390,-0.215938,12.00000,0.000000,171,18.9
1782565383741,1528.749,1,4.500,1.500,2,6,28.0,4.0,0.702591,0.223642,-12.00000,0.000000,172,18.6
1782565516163,1661.171,1,1.500,4.500,2,6,28.0,4.0,-0.570048,-0.181452,12.00000,0.000000,169,18.4
1782565648462,1793.470,1,4.500,1.500,2,6,28.0,4.0,0.706071,0.224749,-12.00000,0.000000,172,18.3
1782566098612,2243.620,1,2.750,3.500,3,5,6.0,0.5,-0.014338,-0.004564,1.50000,0.000000,51,17.8
1782566124910,2269.918,1,3.500,2.750,3,5,6.0,0.5,-0.161958,-0.051553,-1.50000,0.000000,51,17.4
1782566155168,2300.176,1,2.750,3.500,3,5,6.0,0.5,0.043487,0.013842,1.50000,0.000000,50,17.6
1782566185428,2330.436,1,3.500,2.750,3,5,6.0,0.5,-0.136739,-0.043526,-1.50000,0.000000,51,17.9
1782566215684,2360.692,1,2.750,3.500,3,5,6.0,0.5,0.037798,0.012031,1.50000,0.000000,51,17.1
1782566245975,2390.983,1,3.500,2.750,3,5,6.0,0.5,-0.099529,-0.031681,-1.50000,0.000000,51,17.8
1782566276253,2421.261,1,2.750,3.500,3,5,6.0,0.5,0.152781,0.048632,1.50000,0.000000,51,17.5
1782566306513,2451.521,1,3.500,2.750,3,5,6.0,0.5,-0.159655,-0.050820,-1.50000,0.000000,51,17.9
1782566336758,2481.766,1,2.750,3.500,3,5,6.0,0.5,-0.011700,-0.003724,1.50000,0.000000,51,17.9
1782566366990,2511.998,1,3.500,2.750,3,5,6.0,0.5,-0.080928,-0.025760,-1.50000,0.000000,51,18.0
1782566396281,2541.289,1,2.000,3.500,3,5,6.0,0.5,-0.960852,-0.305849,3.00000,0.000000,71,17.6
1782566426535,2571.543,1,3.500,2.000,3,5,6.0,0.5,0.787739,0.250745,-3.00000,0.000000,70,17.8
1782566456792,2601.800,1,2.000,3.500,3,5,6.0,0.5,-0.759121,-0.241636,3.00000,0.000000,71,17.8
1782566486971,2631.979,1,3.500,2.000,3,5,6.0,0.5,0.852968,0.271508,-3.00000,0.000000,71,18.0
1782566517202,2662.210,1,2.000,3.500,3,5,6.0,0.5,-0.852083,-0.271226,3.00000,0.000000,70,17.9
1782568509354,157.794,1,2.750,3.500,3,5,6.0,0.5,-0.001112,-0.000354,1.50000,0.000000,51,19.0
1782568539656,188.097,1,3.500,2.750,3,5,6.0,0.5,-0.205440,-0.065394,-1.50000,0.000000,51,18.9
1782568569987,218.427,1,2.750,3.500,3,5,6.0,0.5,0.025128,0.007998,1.50000,0.000000,51,18.9
1782568600365,248.805,1,3.500,2.750,3,5,6.0,0.5,-0.136933,-0.043587,-1.50000,0.000000,51,18.9
1782568630717,279.157,1,2.750,3.500,3,5,6.0,0.5,0.023891,0.007605,1.50000,0.000000,51,18.8
1782568660966,309.406,1,3.500,2.750,3,5,6.0,0.5,-0.211809,-0.067421,-1.50000,0.000000,51,18.9
1782568691312,339.752,1,2.750,3.500,3,5,6.0,0.5,0.023497,0.007479,1.50000,0.000000,51,18.9
1782568721717,370.157,1,3.500,2.750,3,5,6.0,0.5,-0.129856,-0.041334,-1.50000,0.000000,51,19.0
1782568751986,400.426,1,2.750,3.500,3,5,6.0,0.5,0.029371,0.009349,1.50000,0.000000,51,18.9
1782568782274,430.714,1,3.500,2.750,3,5,6.0,0.5,-0.168841,-0.053744,-1.50000,0.000000,51,18.9
1782568811627,460.067,1,2.000,3.500,3,5,6.0,0.5,-0.889334,-0.283084,3.00000,0.000000,66,18.8
1782568841929,490.369,1,3.500,2.000,3,5,6.0,0.5,0.780912,0.248572,-3.00000,0.000000,66,18.8
1782568872222,520.662,1,2.000,3.500,3,5,6.0,0.5,-0.913866,-0.290893,3.00000,0.000000,65,18.6
1782568902547,550.987,1,3.500,2.000,3,5,6.0,0.5,1.037006,0.330089,-3.00000,0.000000,66,18.8
1782568932943,581.383,1,2.000,3.500,3,5,6.0,0.5,-0.870817,-0.277190,3.00000,0.000000,65,18.7
1782568963319,611.759,1,3.500,2.000,3,5,6.0,0.5,0.760103,0.241948,-3.00000,0.000000,66,18.5
1782568993587,642.027,1,2.000,3.500,3,5,6.0,0.5,-0.806093,-0.256587,3.00000,0.000000,71,18.2
1782569023959,672.399,1,3.500,2.000,3,5,6.0,0.5,0.922165,0.293534,-3.00000,0.000000,71,18.2
1782569054318,702.758,1,2.000,3.500,3,5,6.0,0.5,-0.925205,-0.294502,3.00000,0.000000,71,17.8
1782569084646,733.086,1,3.500,2.000,3,5,6.0,0.5,0.783414,0.249368,-3.00000,0.000000,71,18.3
1782569114040,762.480,1,2.000,4.000,3,5,6.0,0.5,-0.587801,-0.187103,4.00000,0.000000,75,18.0
1782569144262,792.702,1,4.000,2.000,3,5,6.0,0.5,0.780645,0.248487,-4.00000,0.000000,75,17.7
1782569174477,822.917,1,2.000,4.000,3,5,6.0,0.5,-0.872583,-0.277752,4.00000,0.000000,74,17.4
1782569204813,853.253,1,4.000,2.000,3,5,6.0,0.5,1.138284,0.362327,-4.00000,0.000000,73,17.6
1782569235084,883.524,1,2.000,4.000,3,5,6.0,0.5,-0.840984,-0.267693,4.00000,0.000000,72,16.8
1782569265373,913.813,1,4.000,2.000,3,5,6.0,0.5,1.111661,0.353853,-4.00000,0.000000,73,17.4
1782569295711,944.151,1,2.000,4.000,3,5,6.0,0.5,-0.946230,-0.301194,4.00000,0.000000,73,17.5
1782569326006,974.446,1,4.000,2.000,3,5,6.0,0.5,1.216608,0.387258,-4.00000,0.000000,73,17.4
1782569356240,1004.680,1,2.000,4.000,3,5,6.0,0.5,-0.744061,-0.236842,4.00000,0.000000,73,17.5
1782569386581,1035.021,1,4.000,2.000,3,5,6.0,0.5,1.082240,0.344488,-4.00000,0.000000,73,17.5
1782569743043,1391.483,1,2.000,4.000,3,5,6.0,0.5,-1.258955,-0.400738,4.00000,0.000000,72,17.4
1782569773295,1421.735,1,4.000,2.000,3,5,6.0,0.5,1.191178,0.379164,-4.00000,0.000000,72,17.5
1782569803519,1451.960,1,2.000,4.000,3,5,6.0,0.5,-0.841806,-0.267955,4.00000,0.000000,73,17.5
1782569833722,1482.162,1,4.000,2.000,3,5,6.0,0.5,0.778978,0.247956,-4.00000,0.000000,73,17.3
1782569863910,1512.350,1,2.000,4.000,3,5,6.0,0.5,-1.168215,-0.371854,4.00000,0.000000,73,17.5
1782569894150,1542.590,1,4.000,2.000,3,5,6.0,0.5,0.843330,0.268440,-4.00000,0.000000,72,17.5
1782569924360,1572.800,1,2.000,4.000,3,5,6.0,0.5,-0.908439,-0.289165,4.00000,0.000000,73,17.2
1782569954660,1603.100,1,4.000,2.000,3,5,6.0,0.5,0.674835,0.214807,-4.00000,0.000000,72,17.3
1782569984827,1633.267,1,2.000,4.000,3,5,6.0,0.5,-0.874462,-0.278350,4.00000,0.000000,74,17.8
1782570015107,1663.547,1,4.000,2.000,3,5,6.0,0.5,0.561190,0.178632,-4.00000,0.000000,73,17.8
1782570080089,1728.529,1,2.000,4.000,3,5,6.0,0.5,-0.872191,-0.277627,4.00000,0.000000,74,17.6
1782570124365,1772.805,1,4.000,2.000,3,5,6.0,0.5,0.598649,0.190556,-4.00000,0.000000,72,11.4
1782570193257,1841.697,1,2.000,4.000,3,5,6.0,0.5,-1.011899,-0.322097,4.00000,0.000000,75,18.1
1782570238213,1886.653,1,1.000,4.500,1,7,6.0,0.5,-0.416843,-0.132685,20.99999,0.000000,87,18.6
1782570270366,1918.806,1,4.500,1.000,1,7,6.0,0.5,0.369623,0.117655,-21.00000,0.000000,88,18.2
1782570323202,1971.642,1,1.000,4.500,1,7,6.0,0.5,-0.410033,-0.130517,21.00000,0.000000,86,17.8
1782570349581,1998.021,1,4.500,1.000,1,7,6.0,0.5,0.369160,0.117507,-21.00000,0.000000,87,18.1
1782570379720,2028.160,1,1.000,4.500,1,7,6.0,0.5,-0.338923,-0.107883,21.00000,0.000000,87,18.0
1782570409921,2058.361,1,4.500,1.000,1,7,6.0,0.5,0.427756,0.136159,-21.00000,0.000000,87,17.9
1782570440185,2088.625,1,1.000,4.500,1,7,6.0,0.5,-0.473274,-0.150648,21.00000,0.000000,87,18.0
1782570470368,2118.808,1,4.500,1.000,1,7,6.0,0.5,0.388796,0.123758,-21.00000,0.000000,87,17.9
1782570500576,2149.016,1,1.000,4.500,1,7,6.0,0.5,-0.125816,-0.040048,21.00000,0.000000,87,17.8
1782570530747,2179.187,1,4.500,1.000,1,7,6.0,0.5,0.343404,0.109309,-21.00000,0.000000,87,18.0
1782570560931,2209.371,1,1.000,4.500,1,7,6.0,0.5,-0.420858,-0.133963,21.00000,0.000000,87,17.8
1782570591162,2239.602,1,4.500,1.000,1,7,6.0,0.5,0.374625,0.119247,-21.00000,0.000000,85,17.4
1782570724765,2373.205,1,1.000,4.500,1,7,6.0,0.5,-0.363680,-0.115763,21.00000,0.000000,88,18.7
1782570832184,2480.624,1,4.500,1.000,1,7,6.0,0.5,0.441118,0.140412,-21.00000,0.000000,78,18.7
1782571128209,2776.649,1,2.750,3.500,3,5,6.0,0.5,0.038585,0.012282,1.50000,0.000000,51,18.8
1782571158520,2806.960,1,3.500,2.750,3,5,6.0,0.5,-0.157645,-0.050180,-1.50000,0.000000,51,18.9
1782571188813,2837.253,1,2.750,3.500,3,5,6.0,0.5,0.071390,0.022724,1.50000,0.000000,51,18.8
1782571219120,2867.560,1,3.500,2.750,3,5,6.0,0.5,-0.277172,-0.088227,-1.50000,0.000000,51,18.9
1782571249406,2897.846,1,2.750,3.500,3,5,6.0,0.5,-0.003741,-0.001191,1.50000,0.000000,51,18.9
1782571279728,2928.168,1,3.500,2.750,3,5,6.0,0.5,-0.036736,-0.011693,-1.50000,0.000000,51,18.9
1782571310080,2958.520,1,2.750,3.500,3,5,6.0,0.5,-0.045432,-0.014461,1.50000,0.000000,51,18.9
1782571340430,2988.870,1,3.500,2.750,3,5,6.0,0.5,-0.063412,-0.020185,-1.50000,0.000000,51,18.3
1782571370730,3019.170,1,2.750,3.500,3,5,6.0,0.5,-0.008176,-0.002603,1.50000,0.000000,51,18.1
1782571401086,3049.526,1,3.500,2.750,3,5,6.0,0.5,-0.124362,-0.039586,-1.50000,0.000000,51,18.4
1782571430539,3078.980,1,2.000,3.500,3,5,6.0,0.5,-0.699865,-0.222774,3.00000,0.000000,71,18.3
1782571460958,3109.398,1,3.500,2.000,3,5,6.0,0.5,0.555221,0.176732,-3.00000,0.000000,71,18.3
1782571491321,3139.761,1,2.000,3.500,3,5,6.0,0.5,-0.572423,-0.182208,3.00000,0.000000,71,18.3
1782571521730,3170.170,1,3.500,2.000,3,5,6.0,0.5,0.685261,0.218125,-3.00000,0.000000,71,18.1
1782571552111,3200.551,1,2.000,3.500,3,5,6.0,0.5,-0.680527,-0.216618,3.00000,0.000000,71,18.1
1782571582487,3230.927,1,3.500,2.000,3,5,6.0,0.5,0.901498,0.286956,-3.00000,0.000000,71,18.2
1782571612993,3261.433,1,2.000,3.500,3,5,6.0,0.5,-0.476512,-0.151678,3.00000,0.000000,71,18.3
1782571643380,3291.820,1,3.500,2.000,3,5,6.0,0.5,0.853619,0.271715,-3.00000,0.000000,71,18.1
1782571673737,3322.177,1,2.000,3.500,3,5,6.0,0.5,-1.223721,-0.389523,3.00000,0.000000,71,18.3
1782571704165,3352.605,1,3.500,2.000,3,5,6.0,0.5,0.692319,0.220372,-3.00000,0.000000,71,18.3
1782571733629,3382.069,1,2.000,4.000,3,5,6.0,0.5,-0.913810,-0.290875,4.00000,0.000000,75,18.3
1782571763933,3412.373,1,4.000,2.000,3,5,6.0,0.5,0.650119,0.206939,-4.00000,0.000000,75,18.3
1782571794286,3442.726,1,2.000,4.000,3,5,6.0,0.5,-0.708364,-0.225479,4.00000,0.000000,75,18.2
1782571824647,3473.087,1,4.000,2.000,3,5,6.0,0.5,1.517708,0.483102,-4.00000,0.000000,75,18.1
1782571855026,3503.466,1,2.000,4.000,3,5,6.0,0.5,-0.727872,-0.231689,4.00000,0.000000,75,18.2
1782571885385,3533.825,1,4.000,2.000,3,5,6.0,0.5,1.352672,0.430569,-4.00000,0.000000,75,18.4
1782571915714,3564.154,1,2.000,4.000,3,5,6.0,0.5,-0.508036,-0.161713,4.00000,0.000000,75,18.3
1782571946137,3594.577,1,4.000,2.000,3,5,6.0,0.5,1.197811,0.381275,-4.00000,0.000000,75,18.2
1782571976469,3624.909,1,2.000,4.000,3,5,6.0,0.5,-0.551978,-0.175700,4.00000,0.000000,75,18.4
1782572006931,3655.371,1,4.000,2.000,3,5,6.0,0.5,1.599443,0.509118,-4.00000,0.000000,75,18.3
1782572513736,4162.176,1,2.000,4.000,3,5,6.0,0.5,-1.982243,-0.630968,4.00000,0.000000,72,17.0
1782572553225,4201.665,1,4.000,2.000,3,5,6.0,0.5,1.825523,0.581082,-4.00000,0.000000,73,17.3
1782572777207,4425.647,1,2.000,4.000,3,5,6.0,0.5,-0.656082,-0.208838,4.00000,0.000000,73,17.6
1782572807468,4455.908,1,4.000,2.000,3,5,6.0,0.5,0.926784,0.295005,-4.00000,0.000000,73,17.6
1782572837774,4486.214,1,2.000,4.000,3,5,6.0,0.5,-0.638890,-0.203365,4.00000,0.000000,73,17.3
1782572868051,4516.491,1,4.000,2.000,3,5,6.0,0.5,-0.359140,-0.114318,-4.00000,0.000000,72,17.2
1782572898301,4546.741,1,2.000,4.000,3,5,6.0,0.5,-0.465773,-0.148260,4.00000,0.000000,73,17.6
1782572928575,4577.015,1,4.000,2.000,3,5,6.0,0.5,0.586140,0.186574,-4.00000,0.000000,73,17.7
1782572958748,4607.188,1,2.000,4.000,3,5,6.0,0.5,-0.533520,-0.169825,4.00000,0.000000,73,17.6
1782572988976,4637.416,1,4.000,2.000,3,5,6.0,0.5,0.483614,0.153939,-4.00000,0.000000,73,17.9
1782573019191,4667.632,1,2.000,4.000,3,5,6.0,0.5,-0.596735,-0.189947,4.00000,0.000000,73,17.6
1782573049464,4697.904,1,4.000,2.000,3,5,6.0,0.5,0.478876,0.152431,-4.00000,0.000000,73,17.6
1782573101813,4750.253,1,2.750,3.500,3,5,6.0,0.5,-0.009202,-0.002929,1.50000,0.000000,51,17.7
1782573128068,4776.508,1,3.500,2.750,3,5,6.0,0.5,-0.231510,-0.073692,-1.50000,0.000000,51,17.6
1782573158335,4806.775,1,2.750,3.500,3,5,6.0,0.5,0.034004,0.010824,1.50000,0.000000,49,17.5
1782573188588,4837.028,1,3.500,2.750,3,5,6.0,0.5,-0.307851,-0.097992,-1.50000,0.000000,51,17.7
1782573218774,4867.214,1,2.750,3.500,3,5,6.0,0.5,0.065570,0.020872,1.50000,0.000000,51,17.6
1782573248990,4897.430,1,3.500,2.750,3,5,6.0,0.5,-0.326080,-0.103795,-1.50000,0.000000,50,17.7
1782573279135,4927.575,1,2.750,3.500,3,5,6.0,0.5,0.029727,0.009462,1.50000,0.000000,51,17.7
1782573309356,4957.796,1,3.500,2.750,3,5,6.0,0.5,-0.286536,-0.091207,-1.50000,0.000000,51,17.8
1782573339647,4988.087,1,2.750,3.500,3,5,6.0,0.5,0.082867,0.026378,1.50000,0.000000,51,17.7
1782573369890,5018.330,1,3.500,2.750,3,5,6.0,0.5,-0.162709,-0.051792,-1.50000,0.000000,51,17.8
1782573399173,5047.613,1,2.000,3.500,3,5,6.0,0.5,-0.883292,-0.281160,3.00000,0.000000,69,17.6
1782573429347,5077.787,1,3.500,2.000,3,5,6.0,0.5,0.472110,0.150277,-3.00000,0.000000,69,17.7
1782573459583,5108.023,1,2.000,3.500,3,5,6.0,0.5,-0.683123,-0.217445,3.00000,0.000000,69,17.8
1782573489804,5138.244,1,3.500,2.000,3,5,6.0,0.5,0.584544,0.186066,-3.00000,0.000000,69,17.8
1782573519994,5168.434,1,2.000,3.500,3,5,6.0,0.5,-0.644291,-0.205084,3.00000,0.000000,69,17.7
1782573550250,5198.690,1,3.500,2.000,3,5,6.0,0.5,0.706124,0.224766,-3.00000,0.000000,70,18.1
1782573580525,5228.965,1,2.000,3.500,3,5,6.0,0.5,-0.651345,-0.207329,3.00000,0.000000,69,17.7
1782573610926,5259.366,1,3.500,2.000,3,5,6.0,0.5,0.915498,0.291412,-3.00000,0.000000,70,18.2
1782573641324,5289.764,1,2.000,3.500,3,5,6.0,0.5,-0.702510,-0.223616,3.00000,0.000000,71,18.1
1782573671696,5320.136,1,3.500,2.000,3,5,6.0,0.5,0.588238,0.187242,-3.00000,0.000000,71,18.1
1782573701171,5349.611,1,2.000,4.000,3,5,6.0,0.5,-0.512276,-0.163063,4.00000,0.000000,75,18.1
1782573731538,5379.978,1,4.000,2.000,3,5,6.0,0.5,0.444470,0.141479,-4.00000,0.000000,75,18.1
1782573761925,5410.365,1,2.000,4.000,3,5,6.0,0.5,-0.630263,-0.200619,4.00000,0.000000,75,18.2
1782573792133,5440.573,1,4.000,2.000,3,5,6.0,0.5,0.654981,0.208487,-4.00000,0.000000,75,18.1
1782573822447,5470.887,1,2.000,4.000,3,5,6.0,0.5,-0.603086,-0.191968,4.00000,0.000000,75,18.2
1782573852766,5501.207,1,4.000,2.000,3,5,6.0,0.5,0.461349,0.146852,-4.00000,0.000000,75,18.3
1782573883127,5531.567,1,2.000,4.000,3,5,6.0,0.5,-0.775859,-0.246964,4.00000,0.000000,76,18.2
1782573913425,5561.865,1,4.000,2.000,3,5,6.0,0.5,0.859166,0.273481,-4.00000,0.000000,75,18.0
1782573943757,5592.197,1,2.000,4.000,3,5,6.0,0.5,-1.281287,-0.407846,4.00000,0.000000,75,18.0
1782573974110,5622.550,1,4.000,2.000,3,5,6.0,0.5,0.549140,0.174797,-4.00000,0.000000,75,18.1
1782574299266,5947.706,1,2.000,4.000,3,5,6.0,0.5,-0.796672,-0.253589,4.00000,0.000000,75,18.1
1782574336016,5984.456,1,4.000,2.000,3,5,6.0,0.5,0.513936,0.163591,-4.00000,0.000000,75,18.1
1782749841500,244.697,1,2.000,3.500,3,5,20.0,4.0,-0.709100,-0.225713,3.00000,0.000000,93,18.9
1782749988190,391.387,1,3.500,2.000,3,5,20.0,4.0,0.590383,0.187925,-3.00000,0.000000,93,19.1
1782751262414,1665.611,1,2.000,3.500,3,5,20.0,4.0,-1.179096,-0.375318,3.00000,0.000000,93,18.8
1782751362688,1765.885,1,3.500,2.000,3,5,20.0,4.0,1.434275,0.456544,-3.00000,0.000000,93,18.8
1782751463029,1866.226,1,2.000,3.500,3,5,20.0,4.0,-1.397114,-0.444715,3.00000,0.000000,93,18.8
1782751563339,1966.536,1,3.500,2.000,3,5,20.0,4.0,0.546703,0.174021,-3.00000,0.000000,93,19.1
1782751663629,2066.826,1,2.000,3.500,3,5,20.0,4.0,-1.130960,-0.359996,3.00000,0.000000,93,18.5
1782751763904,2167.101,1,3.500,2.000,3,5,20.0,4.0,0.904056,0.287770,-3.00000,0.000000,93,18.7
1782751864554,2267.751,1,2.000,3.500,3,5,20.0,4.0,-0.736630,-0.234477,3.00000,0.000000,90,9.5
1782751965073,2368.270,1,3.500,2.000,3,5,20.0,4.0,0.704054,0.224107,-3.00000,0.000000,90,11.4
1782752065427,2468.624,1,2.000,3.500,3,5,20.0,4.0,-0.825812,-0.262864,3.00000,0.000000,91,11.4
1782752165918,2569.115,1,3.500,2.000,3,5,20.0,4.0,0.842719,0.268246,-3.00000,0.000000,91,11.4
1782752311206,79.100,1,2.750,3.500,3,5,6.0,0.5,0.082858,0.026375,1.50000,0.000000,51,19.0
1782752341490,109.384,1,3.500,2.750,3,5,6.0,0.5,-0.106268,-0.033826,-1.50000,0.000000,51,19.0
1782752371880,139.774,1,2.750,3.500,3,5,6.0,0.5,0.040155,0.012782,1.50000,0.000000,51,19.1
1782752402234,170.128,1,3.500,2.750,3,5,6.0,0.5,-0.088637,-0.028214,-1.50000,0.000000,51,19.0
1782752432565,200.459,1,2.750,3.500,3,5,6.0,0.5,0.050862,0.016190,1.50000,0.000000,51,18.8
